Glitz and Glam Makeup Set,P507182,"<b>Iconic London:<br></b>Aqua, Glycerine, Butylene Glycol, PPG-26-Buteth-26, PEG-40 Hydrogenated castor oil, Phenoxyethanol, Cucumis Sativus (Cucumber) Fruit Extract, Propylene Glycol, Chamomilla Recutita Flower Extract, Camellia Sinensis Leaf Extract, Polysorbate 20, PEG-20 Glyceryl Laurate, Tocopherol, Linoleic Acid, Retinyl Palmitate, Panthenol, Caffeine, Arginine, Mica, Titanium Dioxide, Iron Oxides (CI 77491), Calcium Sodium Borosilicate, Tin Oxide, Parfum, Chlorophenesin, Disodium EDTA, Sodium Benzoate, Potassium Sorbate, Diethylhexyl Syringlylidenemalonate, Caprylic/Capric Triglyceride.<br><br><b>Benefit Cosmetics  Fluff Up Brow Flexible Brow-Texturizing Wax:<br></b>Aqua (Water), Synthetic Candelilla Wax, Steareth-21, Glyceryl Stearate, Butylene Glycol, Acacia Senegal Gum, Butyrospermum Parkii (Shea) Butter, Cellulose, Silica, Simmondsia Chinensis (Jojoba) Seed Oil, Dimer Dilinoleyl Dimer Dilinoleate, Cera Carnauba (Copernicia Cerifera (Carnauba) Wax), Agrania Spinosa Kernel Oil, Cetyl Alcohol, Polyglyceryl-10 Myristate, Oryza Sativa (Rice) Starch, Phenoxyethanol, Caprylyl Glycol, Sodium Benzoate, Potassium Sorbate, Arginine, Tocopherol, Chondrus Crispus Powder, Dimethicone.<br><br><b>Glow Recipe Mini Watermelon Glow Niacinamide Dew Drops:<br></b>Aqua/Water/Eau, Propanediol, Glycereth-26, Glycerin, Niacinamide, 2,3-Butanediol, 1,2-Hexanediol, Cetyl Ethylhexanoate, Citrullus Lanatus Fruit Extract, Sodium Hyaluronate, Eclipta Prostrata Extract, Melia Azadirachta Leaf Extract, Polyglyceryl-3 Methylglucose Distearate, Tromethamine, Glyceryl Stearate, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Xanthan Gum, Polyquaternium-51, Moringa Oleifera Seed Oil, Fragrance/Parfum, Benzyl Benzoate.<br><br><b>Gisou Honey Infused Hair Oil:<br></b>Dimethicone, Dimethiconol, Trisiloxane, Mirsalehi Honey, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cocos Nucifera (Coconut) Oil, Argania Spinosa Kernel Oil, Passiflora Incarnata Seed Oil, Tocopheryl Acetate, Parfum (Fragrance), Gardenia Taitensis Flower Extract, CI 47000 (Yellow 11), Tocopherol, CI 26100 (Red 17), Coumarin, Hexyl Cinnamal, Limonene, Linalool.<br><br><b>Velour Lashes Effortless - No Trim - Natural Lash Collection:<br></b>Cruelty-free, Synthetic-Silk Material.<br><br><b>ILIA Liquid Powder Eye Shadow Tint:<br></b>Aqua/Water/Eau, Mica, Glycerin, Silica, Galactoarabinan, Pentylene Glycol, Glyceryl Caprylate, Fructose, Cellulose, Kaolin, Aesculus Hippocastanum (Horse Chestnut) Extract*, Honokiol, Tin Oxide, Potassium Sorbate, Citric Acid. May Contain (+/-): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77007 (Ultramarines).<br><br><b>Glossier Lash Slick Lift and Lengthening Mascara:<br></b>Water/Aqua/Eau, Acrylates Copolymer, Alcohol Denat., Beeswax/Cera Alba/Cire d'Abeille, PEG-15 Glyceryl Stearate, Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire de Carnauba, Butylene Glycol, Kaolin, Pullulan, Behenyl Alcohol, Bentonite, Rayon, Dimethicone, Stearic Acid, Sucrose Distearate, VP/VA Copolymer, Nylon-6, Aminomethyl Propanol, Glycerin, Tocopherol, Silica, Panthenol, Biotinoyl Tripeptide-1, Phenoxyethanol, Iron Oxides (CI 77499), Black 2 (CI 77266).<br><br><b>Kosas Wet Lip Oil Plumping Treatment Gloss:<br></b>Oleic/Linoleic/Linolenic Polyglycerides, Bis-Diglyceryl Polyacyladipate-2, Ricinus Communis (Castor) Seed Oil, Polyhydroxystearic Acid, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Persea Gratissima (Avocado) Oil, Ethylhexyl Palmitate, Oryza Sativa (Rice) Bran Extract, Silica Dimethyl Silylate; Caprylyl Glycol, Citrus Aurantium Dulcis (Orange) Oil, Ethylhexylglycerin, Glucomannan, Helianthus Annuus (Sunflower) Extract, Lactic Acid, Mica, Oenothera Biennis (Evening Primrose) Oil, Palmitoyl Tripeptide-1, Rosmarinus Officinalis (Rosemary) Leaf Extract, Sodium Hyaluronate, Sorbitan Isostearate, Tin Oxide, Tocopherol, Tribehenin, Trihydroxystearin, Vanillin, Limonene, Linalool, [May Contain/Peut Contenir: Red 7 Lake (CI 15850), Titanium Dioxide (CI 77891), Red 28 Lake (CI 45410), Manganese Violet (CI 77742), Iron Oxides (CI 77491), Iron Oxides (CI 77499)]<br><br><br><b>LYS Beauty Higher Standard Satin Matte Cream Blush:<br></b>C12-15 Alkyl Benzoate, Diethylhexyl Carbonate, Dicaprylyl Carbonate, Mica, Synthetic Wax, Kaolin, Isohexadecane, Polyglyceryl-2 Triisostearate, Di-C20-40 Alkyl Dimer Dilinoleate, Boron Nitride, C18-38 Alkyl Hydroxystearoyl Stearate, Tocopheryl Acetate (Vitamin E), Persea Gratissima(Avocado) Oil, Lecithin, Polyhydroxystearic Acid, Ethylhexyl Palmitate, Isopropyl Myristate, Isostearic Acid, Polyglyceryl-3 Polyricinoleate, Phenoxyethanol, Ethylhexyl Palmitate, Sorbitan Oleate, Sorbitan Laurate, Myristyl Malate Phosphonic Acid. May Contain [+/-]: Titanium Dioxide (Ci 77891), Iron Oxide (Ci 77491, Ci 77499), Red 7 Lake (Ci 15850), Red 27 Lake (Ci 45410), Red 6 (Ci 15850), Yellow 5 Lake (Ci 19140)."
The Lip Butter Balm Set,P507215,"-Shea & Murumuru Seed Butter: These natural moisturizers soothe, heal, and condition parched lips.<br>-Vegan Waxes: Soften and boost shine all day with a smooth, never-greasy texture.<br>-Natural Flavors: A sweet yet subtle hint of vanilla, cherry, or iced coffee flavor.<br><b><br>Lip Butter Balm Vanilla: <br></b>Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Diisostearyl Malate, Hydrogenated Polyisobutene, Polybutene, Hydrogenated Poly (C6-14 Olefin), Butyrospermum Parkii (Shea) Butter, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Octyldodecanol, Synthetic Wax, Disteardimonium Hectorite, Astrocaryum Murumuru Seed Butter, Sodium Hyaluronate, Vanillin, Tocopherol, Propylene Carbonate, Polyglyceryl-2 Diisostearate, Mica, BHT.<br><br><b>Lip Butter Balm Cherry: <br></b>Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Diisostearyl Malate, Hydrogenated Polyisobutene, Polybutene, Hydrogenated Poly (C6-14 Olefin), Butyrospermum Parkii (Shea) Butter, Microcrystalline Wax/Cera Microcristallina/Cire microcristalline, Octyldodecanol, Synthetic Wax, Disteardimonium Hectorite, Astrocaryum Murumuru Seed Butter, Sodium Hyaluronate, Tocopherol, Vanillin, Propylene Carbonate, Polyglyceryl-2 Diisostearate, Aluminum Hydroxide, Flavor/Aroma, Mica, Rosin/Colophonium/Colophane, BHT, Cinnamal, Eugenol, Iron Oxides (CI 77491, CI 77499), Yellow 5 Lake (CI 19140), Red 6 (CI 15850), Red 7 Lake (CI 15850), Red 28 Lake (CI 45410).<br><br><b>Lip Butter Balm Iced Coffee: <br></b>Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Diisostearyl Malate, Hydrogenated Polyisobutene, Polybutene, Hydrogenated Poly(C6-14 Olefin), Butyrospermum Parkii (Shea) Butter, Microcrystalline Wax/Cera Microcristallina/Cire microcristalline, Octyldodecanol, Synthetic Wax, Disteardimonium Hectorite, Astrocaryum Murumuru Seed Butter, Sodium Hyaluronate, Tocopherol, Fragrance/Parfum, Vanillin, Propylene Carbonate, Polyglyceryl-2 Diisostearate, Mica, BHT, Cinnamal, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).<br><br><b>Clean at Sephora products are formulated without the following banned or restricted ingredients (please see Clean at Sephora landing page for full list of specific restrictions and allowances by category&mdash;this is not an exhaustive list):</b> <br>Acrylates, Aluminum Salts, Animal Musks/Fats/Oils, Benzophenones and related compounds, Butoxyethanol, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) under 0.1%, Carbon Black or Black 2, Coal Tar, Ethanolamines, Formaldehyde and Formaldehyde Releasing Agents, Hydroquinone, Lead and Lead Acetate, Mercury + Mercury Compounds (Thimerisol), Methoxyethanol, Methyl Cellosolve, Methylchloroisothiazolinone and Methylisothiazolinone, Mineral Oil, Nanomaterials (restrictions for specific nanomaterials only), Oxybenzone, Parabens, Petrolatum and Paraffin (USP grade only), Phenoxyethanol under 1%, Phthalates, Plastic Microbeads, Polyacrylamide & Acrylamide, Resorcinol, Retinyl Palmitate, Styrene, Sulfates, Talc (no detection of asbestos), Toluene, Triclosan and Triclocarban, Undisclosed Synthetic Fragrance (under 1% and formulated without Acetaldehyde, Acetone, Acetonitrile, Benzalkonium chloride, BPA, EDTA, Methylene chloride, PTFE, PFOA), 1,4-Dioxane (ingredients must comply with impurity thresholds), Octinoxate, PFAS compounds, Nitromusks and Polycyclic Musks, Ethoxylated Ingredients (including PEGS or polyethylene glycol must meet contamination limits for 1,4-Dioxane and ethylene oxide), Cyclic Silicones, EDTA and derivatives (allowed if no technical substitute under 0.2%)."
All Day Makeup Setting Spray,P474100,"-Ginseng Extract <br><br>Aqua (Water), Alcohol Denat., PVP, Propanediol, 1,2-Hexanediol, Caprylyl Glycol, Glycerin, Panthenol, Panax Ginseng Root Extract, Sodium Hydroxide, Citric Acid, Sodium Benzoate, Potassium Sorbate, Sodium Carbonate."
Gloss Bomb Heat Universal Lip Luminizer + Plumper,P473708,"Polybutene, Hydrogenated Polyisobutene, Octyldodecanol, Simmondsia Chinensis (Jojoba) Seed Oil, Ethylene/Propylene/Styrene Copolymer, Phenoxyethanol, Aroma/Flavor,  Parfum/Fragrance, Tocopheryl Acetate, Methyl Nicotinate, Capsicum Frutescens Fruit Extract, Glycine Soja (Soybean) Oil, Zingiber Officinale (Ginger) Root Oil, Vanillyl Butyl Ether, Butylene/Ethylene/Styrene Copolymer, Tetrahexyldecyl Ascorbate, Butyrospermum Parkii (Shea) Butter, Butyrospermum Parkii (Shea) Butter Unsaponifiables, Bht, Benzyl Benzoate, Limonene.<br>"
Beautiful Skin Sun-Kissed Glow Cream Bronzer,P500285,"-Hyaluronic Acid: Hydrates and visibly revitalizes skin. <br>-Vitamin D3: Helps protect skin upon exposure to sunlight.<br><br>Dimethicone, Triethylhexanoin, Ceresin, Polymethylsilsesquioxane, Dimethicone Crosspolymer, Trimethylsiloxysilicate, Polyethylene, Dimethicone/Polyglycerin-3 Crosspolymer, Silica, Mica, 7-Dehydrocholesterol, C10-18 Triglycerides, Sodium Hyaluronate, Triolein, Glyceryl Dioleate, Dipropylene Glycol, Sodium Citrate, Tocopherol, [+/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499)]."
Positive Light Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,P482729,"Homosalate: 9.0%, Titanium Dioxide: 1.8%, Zinc Oxide: 0.9%, Water/Aqua, Dimethicone, Talc, C12-15 Alkyl Benzoate, Isododecane, Cetyl PEG/PPG-10/1 Dimethicone, Isopentyldiol, Sorbitol, Tocopheryl Acetate, Phenoxyethanol, Sodium Chloride, Dimethicone/Vinyl Dimethicone Crosspolymer, Magnesium Sulfate, Sodium Dehydroacetate, Hydrogen Dimethicone, Potassium Sorbate, Disteardimonium Hectorite, Lecithin, Benzoic Acid, Aluminum Hydroxide, Alumina, Dehydroacetic Acid, Propylene Carbonate, Helianthus Annuus (Sunflower) Seed Oil, Triethoxycaprylylsilane, Tocopherol, Ethylhexylglycerin, Ascorbyl Palmitate, Citric Acid, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499)."
Retractable Rouge Gel Lip Liner,P401715,"Polyglyceryl-2 Triisostearate, Paraffin, Polybutene, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Ozokerite, Ceresin, Microcrystalline Wax, Hydrogenated Vegetable Oil, Beeswax, Hydrogenated Palm Acid, Stearyl Stearate, BHT. (+/-) : CI 77891 (Titanium Dioxide), CI 77491/CI 77492/CI 77499 (Iron Oxides), CI 15850 (Red 6 Lake/Red 7 Lake), CI 42090 (Blue 1 Lake), CI 19140 (Yellow 5 Lake), CI 45410 (Red 28 Lake), CI 15985 (Yellow 6 Lake), CI 17200 (Red 33 Lake)."
Clean Liquid Lip Mousse,P461514,"Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Octyldodecanol, Bis-Diglyceryl Polyacyladipate-2, CI 77891 (Titanium Dioxide), C18-36 Acid Triglyceride, Kaolin, Polybutene, CI 77491 (Iron Oxides), CI 77492 (Iron Oxides), CI 15850 (Red 7 Lake), Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Rosa Canina Fruit Extract, CI 77499 (Iron Oxides).<br><br><b>Clean at Sephora products are formulated without the following banned or restricted ingredients (please see Clean at Sephora landing page for full list of specific restrictions and allowances by category – this is not an exhaustive list): </b><br>
Acrylates, Aluminum Salts, Animal Musks/Fats/Oils, Benzophenones and related compounds, Butoxyethanol, Butylated hydroxyanisole (BHA), Butylated hydroxytulolene (BHT) under 0.1% , Carbon Black or Black 2, Coal Tar, Ethanolamines, Formaldehyde and Formaldehyde Releasing Agents, Hydroquinone, Lead and Lead Acetate, Mercury + Mercury Compounds (Thimerisol), Methoxyethanol, Methyl Cellosolve, Methylchloroisothiazolinone and Methylisothiazolinone, Mineral Oil, Nanomaterials (restrictions for specific nanomaterials only), Oxybenzone, Parabens, Petrolatum and Parrafin (USP grade only), Phenoxyethanol under 1%, Phthalates, Plastic Microbeads, Polyacrylamide & Acrylamide, Resorcinol, Retinyl Palmitate, Styrene, Sulfates, Talc (no detection of asbestos) , Toluene, Triclosan and Triclocarban, Undisclosed Synthetic Fragrance (under 1% and formulated without Acetaldehyde, Acetone, Acetonitrile, Benzalkonium chloride, BPA, EDTA, Methylene chloride, PTFE, PFOA), 1, 4, Dioxane (ingredients must comply with impurity thresholds), Octinoxate, PFAS compounds, Nitromusks and Polycyclic Musks, Ethoxylated Ingredients (including PEGS or polyethylene glycol must meet contamination limits for 1’4 Dioxane and ethylene oxide), Cyclic Silicones, EDTA and derivatives (allowed if no technical substitute under 0.2%)"
Double Wear Stay-in-Place Foundation,P378284,"<p>Double Wear Stay-In-Place Non Otc Division: El (Estee Lauder)Ingredients: Water, Cyclopentasiloxane, Trimethylsiloxysilicate, Peg/Ppg-18/18 Dimethicone, Butylene Glycol, Tribehenin, Polyglyceryl-3 Diisostearate, Magnesium Sulfate, Tocopheryl Acetate, Polymethylsilsesquioxane, Methicone, Laureth-7, Xanthan Gum, Alumina, Sodium Dehydroacetate, Disteardimonium Hectorite, Cellulose Gum, Propylene Carbonate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, [+/- Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Mica, Titanium Dioxide (Ci 77891)] </p><p>Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.</p>"
Velvet Blur Matte Lipstick Balm,P503349,"Dimethicone, Caprylic/Capric Triglyceride, Polyethylene, Octyldodecanol, Aluminum Hydroxide, Polysilicone-11, Polyhydroxystearic Acid, Synthetic Wax, Disteardimonium Hectorite, Synthetic Beeswax, Dicalcium Phosphate, Hydrated Silica, Copernicia Cerifera (Carnauba) Wax (Copernicia Cerifera Cera), Triethoxycaprylylsilane, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Ricinus Communis (Castor) Seed Oil (Ricinus Communist Seed Oil), Sodium Hyaluronate, Hydrogenated Castor Oil. May contain: Mica, Titanium Dioxide (CI 77891), Red 7 (CI 15850), Red 6 (CI 15850) Red 7 Lake (CI 15859), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140)."
Lip Gloss Ornament Ball,P508533,"Caprylic/Capric Triglyceride, Bis-Diglyceryl Polyacyladipate-2, Cera Microcristallina (Microcrystalline Wax), Ethylhexyl Palmitate, Polybutene, Synthetic Wax, Aluminum Starch Octenylsuccinate, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Synthetic Fluorphlogopite, CI 77891 (Titanium Dioxide), Caprylyl Glycol, Hydroxyacetophenone, CI 15850 (Red 6), CI 77491 (Iron Oxides), CI 77492 (Iron Oxides), CI 77499 (Iron Oxides), CI 15850 (Red 7), Tin Oxide, Kaolin."
Waterproof 12HR Retractable Eyeliner Pencil,P230234,"Dimethicone, Synthetic Fluorphlogopite, Trimethylsiloxysilicate, Polyethylene, Acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer, Ozokerite, CI 77499 (Iron Oxides), CI 77491 (Iron Oxides), CI 77891 (Titanium Dioxide), Polyisobutene, Nylon-12, Silica, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tin Oxide."
Astrology Lip Stories Lipstick,P467139,"Pentaerythrityl Tetraisostearate, Octyldodecanol, Polyethylene, Diisostearyl Malate, Bis-Diglyceryl Polyacyladipate-2, CI 77891 (Titanium Dioxide), CI 45410 (Red 28 Lake), CI 19140 (Yellow 5 Lake), Polybutene, VP/Hexadecene Copolymer, Cera Microcristallina (Microcrystalline Wax), CI 15850 (Red 7 Lake), Disteardimonium Hectorite, Parfum (Fragrance), CI 42090 (Blue 1 Lake), Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, CI 15850 (Red 6), BHT."
Golden Hour Highlighter Duo,P479857,"<b>Low Beam: <br></b>Talc, Mica, Alumina, CI 77491 (Iron Oxides), Caprylic/Capric Triglyceride, CI 77891 (Titanium Dioxide), Octyldodecyl Stearoyl Stearate, Diisostearyl Malate, Isododecane, Methylpropanediol, Zinc Stearate, Silica, Caprylyl Glycol, Tin Oxide, CI 77499 (Iron Oxides), Phenylpropanol.<br><br><b>High Beam: <br></b>Talc, Synthetic Fluorphlogopite, Alumina, Hydrogenated Polyisobutene, CI 77491 (Iron Oxides), Octyldodecyl Stearoyl Stearate, CI 77891 (Titanium Dioxide), Isododecane, Diisostearyl Malate, Calcium Aluminum Borosilicate, Zinc Stearate, Methylpropanediol, CI 77499 (Iron Oxides), Silica, Caprylyl Glycol, CI 77492 (Iron Oxides), Tin Oxide, Phenylpropanol, Tocopherol."
Stay Vulnerable Glossy Lip Balm,P467449,"Hydrogenated Polyisobutene, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Caprylic/Capric Triglyceride, Phenoxyethanol, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Benzyl Benzoate, Benzyl Salicylate, Fragrance/Parfum, [+/- May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492, 77499), Red 30 Lake (CI 73360), Red 7 Lake (CI 15850), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140)]. "
Microsmooth Multi-Tasking Baked Face Palette,P474372,"Shade 1
INGREDIENTS: Mica, CI 77891 (Titanium Dioxide), Talc, CI 77491 (Iron Oxides), Nylon-12, Dimethicone, Isopropyl Palmitate, Polysorbate 20, Magnesium Aluminum Silicate, Aqua (Water), Simmondsia Chinensis (Jojoba) Seed Oil, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Octyldodecyl Stearoyl Stearate, Cetearyl Ethylhexanoate, Caprylyl Glycol, Sorbitan Stearate, CI 77499 (Iron Oxides), Isohexadecane, Phenoxyethanol, Sodium Dehydroacetate, CI 77492 (Iron Oxides), Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Tin Oxide, Hexylene Glycol, Polysorbate 80, Sorbitan Oleate, Lauroyl Lysine, Camellia Sinensis Leaf Extract, Alumina, Magnesium Oxide, Sorbic Acid.

Shade 2
INGREDIENTS: Talc, Mica, CI 77491 (Iron Oxides), Nylon-12, Dimethicone, Lauroyl Lysine, CI 77499 (Iron Oxides), CI 15850 (Red 7), Isopropyl Palmitate, Polysorbate 20, Magnesium Aluminum Silicate, Aqua (Water), Simmondsia Chinensis (Jojoba) Seed Oil, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Octyldodecyl Stearoyl Stearate, Cetearyl Ethylhexanoate, Caprylyl Glycol, Sorbitan Stearate, Isohexadecane, Phenoxyethanol, Sodium Dehydroacetate, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Hexylene Glycol, Polysorbate 80, Sorbitan Oleate, Camellia Sinensis Leaf Extract, Sorbic Acid.

Shade 3
INGREDIENTS: Talc, Mica, Nylon-12, CI 77492 (Iron Oxides), Dimethicone, CI 77491 (Iron Oxides), CI 77891 (Titanium Dioxide), Lauroyl Lysine, Isopropyl Palmitate, CI 77499 (Iron Oxides), Polysorbate 20, Magnesium Aluminum Silicate, Aqua (Water), Simmondsia Chinensis (Jojoba) Seed Oil, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Octyldodecyl Stearoyl Stearate, Cetearyl Ethylhexanoate, Caprylyl Glycol, Sorbitan Stearate, Isohexadecane, Phenoxyethanol, Sodium Dehydroacetate, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Hexylene Glycol, Polysorbate 80, Sorbitan Oleate, Camellia Sinensis Leaf Extract, Sorbic Acid.

Shade 4
INGREDIENTS: Mica, Talc, CI 77891 (Titanium Dioxide), Nylon-12, CI 77491 (Iron Oxides), Dimethicone, Isopropyl Palmitate, Polysorbate 20, Magnesium Aluminum Silicate, Aqua (Water), CI 77499 (Iron Oxides), Simmondsia Chinensis (Jojoba) Seed Oil, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Octyldodecyl Stearoyl Stearate, Cetearyl Ethylhexanoate, Caprylyl Glycol, Sorbitan Stearate, CI 15850 (Red 7), Isohexadecane, Phenoxyethanol, Sodium Dehydroacetate, CI 77492 (Iron Oxides), Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Hexylene Glycol, Polysorbate 80, Tin Oxide, Sorbitan Oleate, Lauroyl Lysine, Camellia Sinensis Leaf Extract, Sorbic Acid."
Mini Vanish™ Airbrush Concealer,P467953,"Water/Aqua, Cyclopentasiloxane, Phenyl Trimethicone, Mica, Butylene Glycol, Cetyl Peg/Ppg-10/1 Dimethicone, Pvp, Peg-10 Dimethicone, Barium Sulfate, Sodium Chloride, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Aluminum Hydroxide, Camellia Sinensis Leaf Extract, Centella Asiatica Extract, Chamomilla Recutita (Matricaria) Flower Extract, Dimethicone, Disteardimonium Hectorite, Glycyrrhiza Glabra (Licorice) Root Extract, Methicone, Myristic Acid, Palmitic Acid, Polygonum Cuspidatum Root Extract, Polysilicone-11, Rosmarinus Officinalis (Rosemary) Leaf Extract, Scutellaria Baicalensis Root Extract, Squalane, Stearic Acid, Triethoxycaprylylsilane, Chlorphenesin, Phenoxyethanol, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492, Ci 77491, Ci 77499)."
Soft Matte Perfection Blush Duos,P439601,"Talc, Mica, Isopropyl Isostearate, Polyethylene, Boron Nitride, Magnesium Myristate, Ci 77891 (Titanium Dioxide), Ci 77492 (Iron Oxides), Ci 77491 (Iron Oxides), Ci 15850 (Red 7), Ethylhexylglycerin, Sorbic Acid, Methicone, Silica, Ci 77499 (Iron Oxides), Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Ci 19140 (Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 77007 (Ultramarines), Ci 77742 (Manganese Violet), Aluminum Hydroxide, Ci 15850 (Red 7 Lake).
<br><br>
Talc, Mica, Magnesium Myristate, Isopropyl Isostearate, Boron Nitride, Polyethylene, Ci 77491 (Iron Oxides), Aluminum Hydroxide, Ci 15850 (Red 7 Lake), Ethylhexylglycerin, Ci 77492 (Iron Oxides), Sorbic Acid, Ci 77007 (Ultramarines), Methicone, Silica, Ci 77499 (Iron Oxides), Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Ci 15850 (Red 7), Ci 19140 (Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 77742 (Manganese Violet), Ci 77891 (Titanium Dioxide).
"
